unique_id,n_hits,any_hit,has_error_level
177337,0,False,False
523,0,False,False
97704,0,False,False
181051,0,False,False
31255,0,False,False
148892,0,False,False
149030,0,False,False
157055,0,False,False
51621,0,False,False
105557,0,False,False
43980,0,False,False
108383,0,False,False
19168,0,False,False
102245,0,False,False
71155,5,True,False
141060,0,False,False
9806,0,False,False
61528,0,False,False
175526,0,False,False
156783,0,False,False
82236,0,False,False
73545,0,False,False
109753,0,False,False
96050,0,False,False
184782,0,False,False
141034,0,False,False
152601,0,False,False
7363,0,False,False
173150,0,False,False
62061,1,True,False
16565,0,False,False
103032,0,False,False
157113,0,False,False
135842,0,False,False
49789,0,False,False
63243,0,False,False
142412,0,False,False
176305,0,False,False
156982,0,False,False
58305,0,False,False
24001,0,False,False
387,0,False,False
157344,0,False,False
122212,0,False,False
79604,0,False,False
117011,0,False,False
27093,0,False,False
59260,4,True,False
175421,0,False,False
157460,0,False,False
155825,0,False,False
169627,0,False,False
129386,0,False,False
71480,0,False,False
103321,0,False,False
107940,0,False,False
65839,0,False,False
135099,0,False,False
155368,0,False,False
26917,0,False,False
147498,0,False,False
185844,0,False,False
158747,0,False,False
163342,0,False,False
77955,0,False,False
180806,0,False,False
30023,0,False,False
166515,0,False,False
74074,0,False,False
145267,0,False,False
163528,0,False,False
103696,0,False,False
176598,0,False,False
2076,0,False,False
5637,0,False,False
59495,0,False,False
21019,0,False,False
136255,0,False,False
71852,0,False,False
41532,0,False,False
52061,0,False,False
169381,0,False,False
7609,2,True,False
77375,0,False,False
135506,0,False,False
86232,0,False,False
118580,0,False,False
151036,0,False,False
180508,0,False,False
134253,0,False,False
87771,0,False,False
146259,0,False,False
161418,0,False,False
54671,0,False,False
46559,0,False,False
169099,0,False,False
153056,0,False,False
108377,0,False,False
166368,0,False,False
162357,0,False,False
76237,0,False,False
102772,0,False,False
11785,1,True,False
60089,0,False,False
122139,0,False,False
54716,0,False,False
111861,0,False,False
158755,0,False,False
145759,0,False,False
8420,0,False,False
105640,0,False,False
35403,0,False,False
129772,0,False,False
61125,0,False,False
161135,0,False,False
4030,0,False,False
137133,0,False,False
170435,0,False,False
49812,0,False,False
85976,0,False,False
187312,0,False,False
88391,0,False,False
43511,0,False,False
134932,0,False,False
34812,0,False,False
175735,0,False,False
185836,0,False,False
48812,1,True,False
16912,0,False,False
157698,0,False,False
111345,0,False,False
48201,0,False,False
16197,3,True,True
49551,2,True,False
16794,0,False,False
123447,0,False,False
152415,0,False,False
110184,0,False,False
154286,0,False,False
156428,0,False,False
73716,2,True,False
57304,0,False,False
125212,0,False,False
163574,0,False,False
179421,5,True,False
119586,0,False,False
6929,0,False,False
53676,0,False,False
177478,0,False,False
179323,0,False,False
20746,0,False,False
148573,0,False,False
76773,0,False,False
41849,0,False,False
158124,0,False,False
163032,0,False,False
65311,0,False,False
55552,0,False,False
112454,0,False,False
72321,0,False,False
644,0,False,False
161468,0,False,False
61333,0,False,False
122681,0,False,False
117289,0,False,False
46804,1,True,False
98177,0,False,False
67910,0,False,False
96381,0,False,False
52648,0,False,False
117736,0,False,False
24114,0,False,False
113286,0,False,False
155390,0,False,False
155043,0,False,False
25116,0,False,False
87635,0,False,False
141343,0,False,False
124053,0,False,False
141564,0,False,False
127171,0,False,False
80491,0,False,False
123799,0,False,False
126095,0,False,False
157985,0,False,False
74357,0,False,False
7101,0,False,False
161194,0,False,False
57276,0,False,False
48820,0,False,False
9176,0,False,False
172081,0,False,False
143467,0,False,False
103409,0,False,False
92405,1,True,False
71798,0,False,False
106508,0,False,False
164498,0,False,False
42864,0,False,False
109005,0,False,False
30602,0,False,False
151356,0,False,False
92600,0,False,False
139002,0,False,False
52030,0,False,False
45430,1,True,False
99946,0,False,False
155979,0,False,False
169206,0,False,False
179550,3,True,False
84734,0,False,False
75723,3,True,False
9607,0,False,False
55373,0,False,False
95176,2,True,False
155455,0,False,False
134799,0,False,False
55982,0,False,False
37709,0,False,False
175653,0,False,False
153158,0,False,False
106144,0,False,False
17661,0,False,False
46516,1,True,False
155610,0,False,False
116162,0,False,False
119370,0,False,False
47224,0,False,False
98841,0,False,False
166750,0,False,False
40377,0,False,False
116961,0,False,False
150380,0,False,False
78094,0,False,False
18170,0,False,False
161943,0,False,False
175629,0,False,False
71038,0,False,False
108568,0,False,False
135917,0,False,False
96332,0,False,False
182495,3,True,False
35259,0,False,False
115059,0,False,False
138174,0,False,False
32584,0,False,False
43636,0,False,False
93563,0,False,False
32964,0,False,False
121026,0,False,False
139454,0,False,False
69945,0,False,False
168246,0,False,False
95283,5,True,False
168289,0,False,False
79876,0,False,False
182652,0,False,False
187884,0,False,False
21640,0,False,False
9395,0,False,False
131986,0,False,False
26952,0,False,False
163307,0,False,False
7942,0,False,False
178152,0,False,False
160881,0,False,False
87188,5,True,False
169047,0,False,False
115472,0,False,False
87477,0,False,False
99853,0,False,False
63023,0,False,False
163270,0,False,False
152497,0,False,False
53688,0,False,False
55559,0,False,False
36817,0,False,False
167950,0,False,False
67544,0,False,False
180268,0,False,False
130794,0,False,False
8631,0,False,False
139854,0,False,False
104601,0,False,False
152041,0,False,False
22750,0,False,False
55811,0,False,False
165575,0,False,False
22131,0,False,False
162504,0,False,False
53167,0,False,False
59151,0,False,False
50486,2,True,False
188439,0,False,False
169111,0,False,False
71928,0,False,False
178109,0,False,False
156938,0,False,False
168399,0,False,False
18011,0,False,False
3376,1,True,False
105087,0,False,False
94288,0,False,False
62686,1,True,False
90637,0,False,False
140890,0,False,False
162897,0,False,False
104157,0,False,False
41123,0,False,False
125401,0,False,False
135006,0,False,False
146710,0,False,False
62649,0,False,False
109283,0,False,False
67014,0,False,False
45677,0,False,False
19294,0,False,False
109413,0,False,False
48092,0,False,False
143066,0,False,False
25932,0,False,False
180320,0,False,False
178656,4,True,False
19346,0,False,False
18427,1,True,True
2721,2,True,False
31120,0,False,False
59655,0,False,False
55697,0,False,False
48777,0,False,False
58633,1,True,False
41583,0,False,False
70938,0,False,False
79880,0,False,False
173859,0,False,False
128329,0,False,False
167884,0,False,False
1645,0,False,False
49394,0,False,False
181062,0,False,False
118141,0,False,False
80438,0,False,False
58915,1,True,False
96863,0,False,False
171451,0,False,False
55103,0,False,False
186940,0,False,False
59744,0,False,False
30827,0,False,False
63851,0,False,False
22257,0,False,False
158672,0,False,False
38656,0,False,False
118866,0,False,False
127363,0,False,False
35179,0,False,False
126610,0,False,False
157783,0,False,False
11543,1,True,False
30903,0,False,False
77987,0,False,False
105521,0,False,False
17471,0,False,False
132712,0,False,False
12866,0,False,False
49890,0,False,False
61750,0,False,False
173971,0,False,False
105174,0,False,False
44472,0,False,False
106492,0,False,False
156485,0,False,False
46906,0,False,False
25548,0,False,False
143199,0,False,False
185190,0,False,False
16207,3,True,True
26648,0,False,False
37629,0,False,False
170862,0,False,False
125702,0,False,False
118385,0,False,False
124482,0,False,False
155646,0,False,False
148146,0,False,False
62926,0,False,False
68183,0,False,False
129498,0,False,False
5166,0,False,False
7992,0,False,False
163425,0,False,False
73328,0,False,False
105610,0,False,False
93789,0,False,False
87287,0,False,False
107950,0,False,False
29367,0,False,False
182822,0,False,False
30473,0,False,False
140237,0,False,False
112033,0,False,False
62274,0,False,False
132900,0,False,False
133369,0,False,False
107562,0,False,False
123524,0,False,False
175398,1,True,False
60272,0,False,False
43127,0,False,False
185205,0,False,False
51653,0,False,False
98537,0,False,False
185659,0,False,False
102547,0,False,False
76698,0,False,False
10318,0,False,False
106654,0,False,False
6280,0,False,False
64860,0,False,False
53723,0,False,False
89253,0,False,False
178183,0,False,False
1668,0,False,False
61436,0,False,False
45158,0,False,False
100254,0,False,False
25422,0,False,False
48070,0,False,False
86116,1,True,False
142703,0,False,False
38491,0,False,False
132659,0,False,False
58707,0,False,False
40356,1,True,False
171313,0,False,False
146566,0,False,False
108714,0,False,False
102663,0,False,False
88435,2,True,False
143957,0,False,False
154779,0,False,False
64237,0,False,False
97363,0,False,False
46367,0,False,False
26440,0,False,False
95295,0,False,False
151949,0,False,False
181263,0,False,False
163980,0,False,False
116096,0,False,False
108647,0,False,False
30496,0,False,False
52799,0,False,False
49645,0,False,False
161999,0,False,False
188326,0,False,False
162869,0,False,False
92157,0,False,False
56667,0,False,False
46616,1,True,False
123858,0,False,False
99202,0,False,False
161177,0,False,False
165784,0,False,False
59286,0,False,False
67511,0,False,False
28637,0,False,False
5614,0,False,False
129216,0,False,False
141119,0,False,False
16840,0,False,False
47763,0,False,False
142639,0,False,False
78746,0,False,False
8613,0,False,False
99176,0,False,False
76908,0,False,False
4134,0,False,False
15596,0,False,False
103022,0,False,False
77466,0,False,False
52685,0,False,False
38124,0,False,False
161581,0,False,False
141134,0,False,False
74416,0,False,False
28407,0,False,False
106981,0,False,False
38259,0,False,False
14784,2,True,False
58212,0,False,False
58363,0,False,False
9259,0,False,False
22201,0,False,False
175608,0,False,False
126448,0,False,False
104694,0,False,False
84044,0,False,False
73814,0,False,False
125951,0,False,False
95011,0,False,False
128111,0,False,False
170872,0,False,False
112432,0,False,False
177399,0,False,False
35421,0,False,False
60475,1,True,False
34110,0,False,False
153083,0,False,False
67668,0,False,False
184162,0,False,False
106768,0,False,False
90873,0,False,False
40296,0,False,False
180942,0,False,False
24434,0,False,False
22542,0,False,False
184881,0,False,False
154707,0,False,False
13887,0,False,False
833,0,False,False
171044,0,False,False
18932,0,False,False
58040,0,False,False
53349,0,False,False
123939,0,False,False
77457,0,False,False
13545,0,False,False
14561,0,False,False
168960,0,False,False
89052,0,False,False
159687,0,False,False
61617,0,False,False
148382,0,False,False
154678,0,False,False
172057,0,False,False
164638,0,False,False
145796,0,False,False
180969,0,False,False
109846,0,False,False
76314,0,False,False
153176,0,False,False
107267,0,False,False
120806,0,False,False
61089,0,False,False
79196,0,False,False
95666,0,False,False
125626,0,False,False
10890,1,True,False
134858,0,False,False
69859,0,False,False
139172,0,False,False
56158,0,False,False
96444,0,False,False
7842,0,False,False
62837,0,False,False
135825,0,False,False
32380,0,False,False
187451,0,False,False
75395,0,False,False
118716,0,False,False
1560,0,False,False
13485,0,False,False
106055,0,False,False
165742,0,False,False
184753,1,True,False
24780,0,False,False
60417,2,True,False
187977,0,False,False
159479,0,False,False
144514,0,False,False
132686,0,False,False
172973,0,False,False
31903,0,False,False
123958,0,False,False
106244,0,False,False
54157,0,False,False
91197,0,False,False
144775,0,False,False
94393,0,False,False
97562,0,False,False
5872,0,False,False
152056,0,False,False
141970,0,False,False
162555,0,False,False
176232,0,False,False
16676,0,False,False
128567,0,False,False
27661,0,False,False
105956,0,False,False
8531,0,False,False
20255,0,False,False
73243,0,False,False
36598,0,False,False
124204,0,False,False
131508,0,False,False
2681,0,False,False
110867,0,False,False
37703,0,False,False
22290,0,False,False
22304,0,False,False
75547,0,False,False
7973,3,True,False
121260,0,False,False
158099,0,False,False
123245,0,False,False
101170,0,False,False
22220,0,False,False
119922,0,False,False
179758,0,False,False
173786,0,False,False
155577,0,False,False
171296,1,True,False
27050,0,False,False
76960,0,False,False
11232,6,True,False
81826,1,True,False
186667,0,False,False
89428,0,False,False
12644,0,False,False
59672,0,False,False
107212,0,False,False
154696,0,False,False
22951,0,False,False
118327,0,False,False
98849,0,False,False
110323,0,False,False
112854,0,False,False
100645,0,False,False
88776,0,False,False
11805,0,False,False
169648,0,False,False
137939,0,False,False
62122,0,False,False
71242,0,False,False
170646,0,False,False
6808,0,False,False
152018,0,False,False
25982,0,False,False
6617,0,False,False
167466,0,False,False
161111,0,False,False
138408,0,False,False
155365,0,False,False
12655,0,False,False
20884,3,True,True
164545,0,False,False
29483,0,False,False
50390,0,False,False
87815,0,False,False
141854,0,False,False
125022,0,False,False
82344,0,False,False
152516,0,False,False
121879,0,False,False
38214,0,False,False
118284,0,False,False
1884,0,False,False
59673,0,False,False
36224,0,False,False
575,0,False,False
71093,0,False,False
39566,8,True,False
181031,0,False,False
137911,0,False,False
130556,0,False,False
86984,0,False,False
31260,0,False,False
128196,0,False,False
186348,0,False,False
47078,0,False,False
28410,0,False,False
125181,0,False,False
27481,0,False,False
160396,0,False,False
65708,0,False,False
78162,0,False,False
1525,0,False,False
4831,0,False,False
47390,0,False,False
90967,1,True,False
169273,0,False,False
58552,0,False,False
138902,0,False,False
59852,0,False,False
23997,0,False,False
35307,0,False,False
183891,0,False,False
14990,0,False,False
157197,0,False,False
26201,0,False,False
29706,1,True,False
37107,0,False,False
61358,0,False,False
58471,5,True,False
112926,0,False,False
167377,0,False,False
17724,0,False,False
118851,0,False,False
20089,0,False,False
7337,0,False,False
111696,0,False,False
61413,0,False,False
161886,0,False,False
36670,1,True,False
185630,0,False,False
153920,0,False,False
34265,0,False,False
130562,0,False,False
8467,0,False,False
165016,0,False,False
30517,0,False,False
74963,0,False,False
56004,0,False,False
152737,0,False,False
159291,0,False,False
149098,0,False,False
59234,0,False,False
80967,0,False,False
185960,0,False,False
172014,0,False,False
114170,0,False,False
142230,0,False,False
172720,0,False,False
60125,0,False,False
163197,0,False,False
104578,0,False,False
176147,0,False,False
143206,0,False,False
156213,0,False,False
28733,0,False,False
177971,0,False,False
85319,1,True,False
168864,0,False,False
142488,0,False,False
235,0,False,False
102232,0,False,False
22674,0,False,False
148488,0,False,False
25172,0,False,False
23563,0,False,False
143068,0,False,False
26283,0,False,False
73110,1,True,False
27013,0,False,False
62549,0,False,False
52271,0,False,False
154963,0,False,False
19002,0,False,False
824,0,False,False
132501,0,False,False
37782,0,False,False
137119,0,False,False
36721,3,True,False
14233,3,True,False
35959,0,False,False
127252,0,False,False
104775,0,False,False
121066,0,False,False
47484,0,False,False
95258,0,False,False
45715,0,False,False
66308,0,False,False
146033,0,False,False
7679,0,False,False
32994,0,False,False
17819,0,False,False
73616,0,False,False
152296,0,False,False
137981,0,False,False
98663,0,False,False
152861,0,False,False
24507,0,False,False
109547,0,False,False
13978,0,False,False
10943,0,False,False
11520,2,True,False
106306,0,False,False
150188,0,False,False
96582,0,False,False
12842,0,False,False
24967,0,False,False
162363,0,False,False
34079,0,False,False
38251,0,False,False
126073,0,False,False
176520,0,False,False
178168,0,False,False
103348,0,False,False
180696,0,False,False
74361,0,False,False
78197,0,False,False
38454,0,False,False
91633,0,False,False
177731,0,False,False
92593,0,False,False
62760,0,False,False
168501,0,False,False
126235,0,False,False
129145,0,False,False
41500,0,False,False
106214,0,False,False
51408,0,False,False
28859,0,False,False
158798,0,False,False
142476,0,False,False
157891,0,False,False
153378,0,False,False
138527,0,False,False
7128,0,False,False
153626,0,False,False
60714,0,False,False
125418,0,False,False
152535,0,False,False
71044,0,False,False
13,0,False,False
153732,1,True,False
162910,0,False,False
61396,0,False,False
30190,0,False,False
150705,0,False,False
137225,0,False,False
34305,0,False,False
90455,0,False,False
131782,0,False,False
150217,0,False,False
145171,0,False,False
146219,0,False,False
154840,0,False,False
129045,0,False,False
120176,0,False,False
80879,1,True,False
114234,0,False,False
5462,0,False,False
167767,0,False,False
40917,0,False,False
21557,1,True,False
135675,0,False,False
16264,0,False,False
37911,0,False,False
170484,0,False,False
156910,0,False,False
153508,0,False,False
96218,2,True,False
128933,0,False,False
53018,0,False,False
48947,0,False,False
46181,0,False,False
120459,0,False,False
67056,0,False,False
158884,0,False,False
152065,0,False,False
37148,0,False,False
31191,0,False,False
2349,1,True,False
98892,0,False,False
158642,0,False,False
187726,0,False,False
8522,0,False,False
45881,0,False,False
145985,0,False,False
73198,0,False,False
188172,0,False,False
101012,0,False,False
145115,0,False,False
176127,0,False,False
181543,0,False,False
100953,0,False,False
41402,1,True,False
6315,1,True,False
76348,0,False,False
69314,0,False,False
127257,0,False,False
181287,0,False,False
58259,0,False,False
39703,0,False,False
39478,1,True,False
50015,0,False,False
25285,0,False,False
31916,0,False,False
121470,0,False,False
24337,0,False,False
153310,0,False,False
38617,0,False,False
73029,0,False,False
77151,0,False,False
39519,0,False,False
134267,0,False,False
147609,0,False,False
83129,0,False,False
158109,0,False,False
111011,0,False,False
179779,0,False,False
163974,0,False,False
127369,0,False,False
94909,0,False,False
115274,0,False,False
176289,0,False,False
169811,0,False,False
102053,0,False,False
159487,0,False,False
158416,0,False,False
9357,0,False,False
53337,5,True,True
78819,0,False,False
3025,0,False,False
160121,0,False,False
58512,3,True,False
121013,0,False,False
77906,0,False,False
159531,0,False,False
82780,0,False,False
179787,0,False,False
175378,0,False,False
167800,0,False,False
147074,0,False,False
146078,0,False,False
79493,3,True,False
176809,0,False,False
66686,0,False,False
212,0,False,False
72914,0,False,False
28776,0,False,False
91426,0,False,False
170048,0,False,False
4562,0,False,False
51848,0,False,False
19454,0,False,False
52763,0,False,False
101061,0,False,False
19110,0,False,False
26726,0,False,False
75078,0,False,False
180854,0,False,False
158914,0,False,False
108047,0,False,False
18328,0,False,False
158877,0,False,False
180353,5,True,False
125657,0,False,False
41466,3,True,False
68095,0,False,False
101254,0,False,False
61531,0,False,False
147007,0,False,False
130849,0,False,False
185741,0,False,False
180545,0,False,False
26857,0,False,False
21304,0,False,False
103612,0,False,False
109830,0,False,False
134704,0,False,False
178153,0,False,False
94717,0,False,False
21863,0,False,False
108466,0,False,False
141332,0,False,False
160055,0,False,False
79260,9,True,False
86939,0,False,False
74706,0,False,False
69650,0,False,False
66534,0,False,False
55854,0,False,False
171913,0,False,False
146359,0,False,False
147796,0,False,False
102006,0,False,False
127289,0,False,False
115733,0,False,False
131391,0,False,False
99917,0,False,False
93244,0,False,False
46343,0,False,False
109050,0,False,False
114968,0,False,False
8610,0,False,False
122783,0,False,False
151662,0,False,False
88049,0,False,False
115337,0,False,False
53033,0,False,False
104619,0,False,False
113695,0,False,False
80295,0,False,False
156281,0,False,False
164321,0,False,False
159806,0,False,False
79617,0,False,False
9368,0,False,False
22200,0,False,False
23519,0,False,False
131998,0,False,False
71714,0,False,False
134529,0,False,False
136271,0,False,False
93752,0,False,False
151444,0,False,False
79586,2,True,False
28810,0,False,False
81633,2,True,False
122346,0,False,False
128543,0,False,False
11321,0,False,False
120597,0,False,False
137509,0,False,False
77300,0,False,False
96498,0,False,False
27697,0,False,False
69521,0,False,False
156268,0,False,False
472,0,False,False
138326,0,False,False
144493,0,False,False
179523,0,False,False
1681,1,True,False
124548,0,False,False
8273,0,False,False
121439,0,False,False
3939,0,False,False
183275,0,False,False
174452,0,False,False
130960,0,False,False
75590,0,False,False
77380,0,False,False
176458,0,False,False
66615,0,False,False
162369,0,False,False
24538,0,False,False
61402,0,False,False
37832,0,False,False
177605,0,False,False
174775,0,False,False
2715,0,False,False
152235,0,False,False
170595,0,False,False
14215,0,False,False
12439,0,False,False
88187,0,False,False
108115,0,False,False
97205,0,False,False
100941,0,False,False
171259,0,False,False
116004,0,False,False
105312,0,False,False
140412,0,False,False
96489,0,False,False
38076,0,False,False
78438,0,False,False
124438,0,False,False
166928,0,False,False
124887,0,False,False
121685,0,False,False
33149,0,False,False
121148,0,False,False
94489,0,False,False
76800,0,False,False
178323,0,False,False
58864,0,False,False
65130,0,False,False
169308,0,False,False
89063,0,False,False
109796,0,False,False
184802,0,False,False
145052,0,False,False
126560,0,False,False
153947,0,False,False
35524,0,False,False
162099,0,False,False
119667,0,False,False
74131,0,False,False
84940,0,False,False
29738,0,False,False
68249,0,False,False
23132,0,False,False
73508,1,True,False
10210,0,False,False
18248,6,True,False
171283,0,False,False
130345,0,False,False
83570,0,False,False
12728,0,False,False
10639,0,False,False
170729,0,False,False
105787,0,False,False
123217,0,False,False
169243,0,False,False
20756,0,False,False
34150,0,False,False
91468,0,False,False
122725,0,False,False
137608,0,False,False
44793,3,True,False
37988,0,False,False
96348,0,False,False
63100,0,False,False
28864,0,False,False
54044,0,False,False
5065,1,True,False
136174,0,False,False
145005,0,False,False
160746,0,False,False
78923,0,False,False
55353,0,False,False
151074,0,False,False
61626,0,False,False
42358,2,True,False
65598,0,False,False
85190,0,False,False
135229,0,False,False
45727,0,False,False
172730,0,False,False
120890,0,False,False
78956,0,False,False
11254,0,False,False
178917,0,False,False
182310,1,True,False
31790,0,False,False
181656,0,False,False
90711,0,False,False
23119,0,False,False
51916,1,True,False
126363,0,False,False
48818,0,False,False
106350,0,False,False
177745,8,True,False
77938,0,False,False
40972,0,False,False
132277,0,False,False
145315,0,False,False
16021,0,False,False
25990,0,False,False
36502,0,False,False
113990,0,False,False
20186,0,False,False
25448,0,False,False
14558,0,False,False
59124,0,False,False
68080,0,False,False
42340,0,False,False
45148,0,False,False
127570,0,False,False
3713,0,False,False
128200,0,False,False
132860,0,False,False
15495,2,True,False
94728,0,False,False
40238,0,False,False
30117,0,False,False
68222,0,False,False
188406,0,False,False
2446,1,True,False
8660,0,False,False
75679,1,True,False
168943,0,False,False
60408,0,False,False
104936,0,False,False
45539,0,False,False
177619,0,False,False
30734,0,False,False
14808,0,False,False
64563,0,False,False
174656,0,False,False
7660,2,True,True
22285,0,False,False
96763,0,False,False
88625,0,False,False
102501,0,False,False
62438,0,False,False
87919,0,False,False
8680,2,True,False
130145,0,False,False
58092,0,False,False
123093,0,False,False
174094,0,False,False
82961,0,False,False
129052,0,False,False
86696,0,False,False
135765,0,False,False
9101,0,False,False
87345,0,False,False
121620,0,False,False
37697,0,False,False
135076,0,False,False
105005,0,False,False
82793,0,False,False
79622,0,False,False
66068,1,True,False
9653,0,False,False
72619,0,False,False
169917,2,True,False
47886,0,False,False
21240,0,False,False
31779,0,False,False
90812,0,False,False
159120,0,False,False
43184,0,False,False
120290,0,False,False
18405,0,False,False
37584,0,False,False
39599,0,False,False
90454,0,False,False
88954,0,False,False
143602,0,False,False
187133,0,False,False
14424,0,False,False
100609,0,False,False
60501,0,False,False
120051,0,False,False
91724,0,False,False
132506,0,False,False
149700,0,False,False
133781,0,False,False
36989,0,False,False
57945,0,False,False
109577,0,False,False
118626,0,False,False
83191,0,False,False
112887,0,False,False
31557,0,False,False
35835,0,False,False
178429,1,True,False
187417,0,False,False
95225,2,True,False
121737,0,False,False
114797,0,False,False
80980,0,False,False
75368,0,False,False
43752,1,True,False
151394,0,False,False
67809,0,False,False
34090,1,True,False
76218,0,False,False
7688,0,False,False
149128,0,False,False
101029,0,False,False
84865,0,False,False
132733,0,False,False
65095,1,True,False
18696,0,False,False
9530,0,False,False
65054,0,False,False
181397,0,False,False
163777,0,False,False
11154,0,False,False
92961,0,False,False
38372,0,False,False
167491,0,False,False
16650,0,False,False
115239,0,False,False
181628,0,False,False
140623,0,False,False
93253,0,False,False
132134,0,False,False
80248,0,False,False
169300,0,False,False
55657,0,False,False
59558,1,True,False
16897,0,False,False
90585,0,False,False
34368,0,False,False
75064,0,False,False
38175,2,True,False
119043,0,False,False
154875,0,False,False
173312,1,True,False
70036,0,False,False
107298,0,False,False
482,0,False,False
36975,0,False,False
175163,0,False,False
119750,0,False,False
169649,0,False,False
140161,0,False,False
54390,1,True,True
174751,0,False,False
142562,0,False,False
135420,0,False,False
61817,0,False,False
43963,0,False,False
49274,0,False,False
101470,0,False,False
135201,0,False,False
171907,0,False,False
133759,0,False,False
9335,0,False,False
107306,0,False,False
16946,0,False,False
165672,1,True,False
136618,0,False,False
158785,0,False,False
107895,0,False,False
51382,0,False,False
72380,0,False,False
151429,0,False,False
5859,0,False,False
89481,2,True,True
113447,0,False,False
72371,0,False,False
35627,0,False,False
179845,0,False,False
91051,2,True,False
30044,0,False,False
166589,0,False,False
88710,3,True,True
161950,0,False,False
155007,0,False,False
168435,0,False,False
82805,0,False,False
111100,0,False,False
181070,0,False,False
7476,0,False,False
106794,0,False,False
46803,0,False,False
115684,0,False,False
113531,0,False,False
131727,0,False,False
165558,0,False,False
158181,0,False,False
56017,0,False,False
99998,0,False,False
90043,0,False,False
73034,0,False,False
101962,0,False,False
162043,0,False,False
96681,0,False,False
169499,0,False,False
174085,0,False,False
31194,0,False,False
39401,0,False,False
126352,0,False,False
92045,0,False,False
95193,0,False,False
26503,0,False,False
185466,0,False,False
167522,0,False,False
174203,0,False,False
40374,0,False,False
12813,1,True,False
23815,0,False,False
152685,0,False,False
85762,0,False,False
149075,0,False,False
164681,0,False,False
109302,0,False,False
37605,0,False,False
165751,0,False,False
140296,0,False,False
60277,0,False,False
52384,0,False,False
167696,0,False,False
162401,0,False,False
7974,6,True,False
128142,0,False,False
125434,0,False,False
36095,0,False,False
10439,0,False,False
88612,0,False,False
49945,0,False,False
79077,1,True,False
113559,0,False,False
47807,0,False,False
27943,0,False,False
52920,0,False,False
124142,0,False,False
78134,2,True,False
148059,0,False,False
35576,0,False,False
164779,0,False,False
184403,0,False,False
112184,0,False,False
71668,0,False,False
118755,0,False,False
184960,0,False,False
53456,0,False,False
79625,0,False,False
56975,0,False,False
96956,0,False,False
41196,0,False,False
173875,0,False,False
129401,0,False,False
159102,0,False,False
71527,2,True,False
49600,0,False,False
9359,0,False,False
60463,0,False,False
44387,1,True,False
119915,0,False,False
92138,0,False,False
126359,0,False,False
143621,0,False,False
156114,0,False,False
15504,0,False,False
145192,0,False,False
142148,0,False,False
127873,0,False,False
100858,0,False,False
85950,0,False,False
180424,0,False,False
119114,0,False,False
137288,0,False,False
168087,0,False,False
3617,0,False,False
88149,0,False,False
103428,0,False,False
10761,17,True,False
131487,0,False,False
116636,0,False,False
116734,0,False,False
86021,0,False,False
57366,0,False,False
72341,0,False,False
67112,0,False,False
167647,0,False,False
35034,0,False,False
85475,0,False,False
152412,0,False,False
73219,3,True,False
127743,0,False,False
158274,0,False,False
183533,0,False,False
19457,0,False,False
97468,0,False,False
53246,0,False,False
167436,0,False,False
4020,0,False,False
101492,0,False,False
57784,0,False,False
128897,0,False,False
9971,0,False,False
116208,0,False,False
111832,0,False,False
34180,0,False,False
40801,0,False,False
154219,0,False,False
152104,0,False,False
178079,0,False,False
111885,0,False,False
39880,0,False,False
160449,0,False,False
108001,0,False,False
159642,0,False,False
59927,0,False,False
13870,0,False,False
29686,0,False,False
166864,0,False,False
101817,0,False,False
62085,0,False,False
6352,0,False,False
6029,0,False,False
138099,0,False,False
136736,0,False,False
91278,0,False,False
60515,0,False,False
185976,0,False,False
56942,0,False,False
139554,0,False,False
10765,0,False,False
113134,0,False,False
64738,1,True,False
176829,0,False,False
85686,0,False,False
184838,0,False,False
175227,0,False,False
138149,0,False,False
148778,0,False,False
145507,0,False,False
24877,0,False,False
18489,0,False,False
126196,0,False,False
106950,0,False,False
49194,0,False,False
5478,0,False,False
48117,0,False,False
12459,0,False,False
32406,0,False,False
36329,0,False,False
176509,2,True,False
154838,0,False,False
10242,0,False,False
35613,1,True,False
18513,0,False,False
33670,8,True,False
33171,0,False,False
40649,0,False,False
122959,0,False,False
154179,0,False,False
101899,0,False,False
111596,0,False,False
5196,0,False,False
116891,0,False,False
37761,0,False,False
177214,0,False,False
132713,0,False,False
128949,0,False,False
174616,0,False,False
87710,2,True,False
98551,0,False,False
65572,0,False,False
36588,0,False,False
46864,0,False,False
131525,0,False,False
176851,0,False,False
3549,0,False,False
95969,1,True,False
75843,0,False,False
88805,0,False,False
168871,0,False,False
64352,0,False,False
70132,0,False,False
13986,0,False,False
34178,0,False,False
168665,0,False,False
53093,0,False,False
165005,0,False,False
67239,0,False,False
61332,0,False,False
179199,0,False,False
120086,0,False,False
27386,2,True,False
11675,0,False,False
80101,0,False,False
76185,0,False,False
27317,0,False,False
79865,0,False,False
122430,0,False,False
169311,0,False,False
5324,0,False,False
105676,0,False,False
48835,0,False,False
142411,0,False,False
165646,0,False,False
185426,0,False,False
176269,0,False,False
65947,0,False,False
98573,0,False,False
103151,0,False,False
172809,0,False,False
74060,0,False,False
32477,0,False,False
77463,0,False,False
69645,0,False,False
135816,0,False,False
95597,0,False,False
30235,0,False,False
162066,0,False,False
107417,0,False,False
106094,0,False,False
180449,0,False,False
167488,0,False,False
94993,0,False,False
113978,0,False,False
5354,0,False,False
